cve	rating	date	file
CVE-2024-21915		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21915	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21915		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21916		2025-01-04	2024\2024-predictions.txt
CVE-2024-21916		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21916	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21916		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21917		2025-01-04	2024\2024-predictions.txt
CVE-2024-21917		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21917	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21917		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21918		2025-01-04	2024\2024-predictions.txt
CVE-2024-21918		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21918	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21918		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21919		2025-01-04	2024\2024-predictions.txt
CVE-2024-21919		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21919	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21919		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21920		2025-01-04	2024\2024-predictions.txt
CVE-2024-21920		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21920	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21920		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21924	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21925	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2193	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2193	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2193	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2193	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21937	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21937	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21937	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21937	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21938	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21938	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21938	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21938	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21939	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21939	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21939	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21939	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2194	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21945	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21945	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21945	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21945	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21946	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21946	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21946	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21946	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21949	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21949	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21949	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21949	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2195	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2195	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2195	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2195	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21957	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21957	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21957	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21957	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21958	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21958	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21958	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21958	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2196	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2196	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2196	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21960	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21966	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2197	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2197	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2197	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2197	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21971	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21972		2025-01-04	2024\2024-predictions.txt
CVE-2024-21972		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21972	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21972		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21974	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21974	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21974	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21974	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21975	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21975	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21975	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21975	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21976	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21976	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21976	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21976	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21978	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21978	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21978	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21978	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21979		2025-01-04	2024\2024-predictions.txt
CVE-2024-21979		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21979	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21979		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2198	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21980	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-21980	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21980	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21980	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21981		2025-01-04	2024\2024-predictions.txt
CVE-2024-21981		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21981	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21981		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21982		2025-01-04	2024\2024-predictions.txt
CVE-2024-21982		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21982	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21982		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21983	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21983		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21984		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21985	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21985		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21987		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21988		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21989	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21989		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2199	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21990		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-21990	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-21990		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21993		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-21994	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2200	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22002	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22004		2025-01-04	2024\2024-predictions.txt
CVE-2024-22004		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22004	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22004		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22005	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22005	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22005	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22005	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22006	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22006	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22006	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22006	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22007	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22007	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22007	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22008	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22008	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22008	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22008	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22009	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22009	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22009	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22009	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2201	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2201	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2201	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2201	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22010	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22010	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22011	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22011	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22011	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22011	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22012		2025-01-04	2024\2024-predictions.txt
CVE-2024-22012		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22012	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22012		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22013	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22013	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22013	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22013	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22014	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22014	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22014	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22015	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22016		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22017		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22018		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22019	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22019	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22019	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22019	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2202	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22020		2025-01-04	2024\2024-predictions.txt
CVE-2024-22020		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22020	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22020		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22021		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22022	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22022	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22022	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22023	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22023	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22023	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22023	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22024	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22024	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22024	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22024	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22025		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22025	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22025		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22026	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22026	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22026	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22026	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22027	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22027	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22028	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22029	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22029	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22029	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22029	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2203	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22030		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22032		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22032	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22032		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22033	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22033	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22033	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22033	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22034	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22034	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22034	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22034	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22036		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22037	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22038	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22038	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22038	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22038	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22039		2025-01-04	2024\2024-predictions.txt
CVE-2024-22039		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22039	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22039		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2204	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2204	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2204	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2204	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22040		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22040	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22040		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22041		2025-01-04	2024\2024-predictions.txt
CVE-2024-22041		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22041	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22041		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22042	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22042	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22042	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22042	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22043	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22044	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22044	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22044	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22045	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22047		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22048		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22049		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22049	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22049	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22050		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22050	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22050		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22051		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22051	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22051		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22052	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22052	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22052	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22052	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22053		2025-01-04	2024\2024-predictions.txt
CVE-2024-22053		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22053	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22053		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22054		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22058	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22058	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22058	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22058	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22059	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22059	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22059	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22059	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2206	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2206	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2206	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22060	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22060	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22060	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22060	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22061	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22061	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22061	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22061	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22062	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22062	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22062	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22062	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22063	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22063	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22063	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22063	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22064		2025-01-04	2024\2024-predictions.txt
CVE-2024-22064		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22064	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22064		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22065	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22065	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22065	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22065	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22066	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22066	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22066	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22066	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22067	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22067	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22067	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22067	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22068	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22068	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22068	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22069	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-22069	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22069	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22069	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2207	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2207	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2207	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2207	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22074	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22075	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22076	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22076	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22076	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22077	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22078	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22079	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2208	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2208	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2208	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2208	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22080	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22081	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22082	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22083	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22084	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22085	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22086	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22086	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22086	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22087	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-22087	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-22087	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22088	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-2209	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-2209	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-2209	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-2209	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-22091		2026-02-08	2024\2024-output-may-24.txt
