cve	rating	assigner	published	title	description	vendor	product
CVE-2025-0238	hot	mozilla	2025-01-07T16:07:06.043Z		"Assuming a controlled failed memory allocation, an attacker could have caused a use-after-free, leading to a potentially exploitable crash. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Firefox ESR < 115.19, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0239	hot	mozilla	2025-01-07T16:07:06.317Z		"When using Alt-Svc, ALPN did not properly validate certificates when the original server is redirecting to an insecure site. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0240	hot	mozilla	2025-01-07T16:07:06.551Z		"Parsing a JavaScript module as JSON could, under some circumstances, cause cross-compartment access, which may result in a use-after-free. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0241	hot	mozilla	2025-01-07T16:07:06.824Z		"When segmenting specially crafted text, segmentation would corrupt memory leading to a potentially exploitable crash. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0242	hot	mozilla	2025-01-07T16:07:07.093Z		"Memory safety bugs present in Firefox 133, Thunderbird 133, Firefox ESR 115.18, Firefox ESR 128.5, Thunderbird 115.18, and Thunderbird 128.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Firefox ESR < 115.19, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0243	hot	mozilla	2025-01-07T16:07:07.372Z		"Memory safety bugs present in Firefox 133, Thunderbird 133, Firefox ESR 128.5, and Thunderbird 128.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 134, Firefox ESR < 128.6, Thunderbird < 134, and Thunderbird < 128.6."	MOZILLA	Firefox; Firefox ESR; Thunderbird
CVE-2025-0247	hot	mozilla	2025-01-07T16:07:07.636Z		Memory safety bugs present in Firefox 133 and Thunderbird 133. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 134 and Thunderbird < 134.	MOZILLA	Firefox; Thunderbird
CVE-2025-0282	hot	ivanti	2025-01-08T22:15:09.386Z		"A stack-based buffer overflow in Ivanti Connect Secure before version 22.7R2.5, Ivanti Policy Secure before version 22.7R1.2, and Ivanti Neurons for ZTA gateways before version 22.7R2.3 allows a remote unauthenticated attacker to achieve remote code execution."	IVANTI	Connect Secure; Neurons for ZTA gateways; Policy Secure
CVE-2025-0285	hot	certcc	2025-03-03T16:25:38.704Z	CVE-2025-0285	"Various Paragon Software products contain an arbitrary kernel memory mapping vulnerability within biontdrv.sys that is caused by a failure to properly validate the length of user supplied data, which can allow an attacker to perform privilege escalation exploits."	PARAGON SOFTWARE	Backup and Recovery; Disk Wiper; Hard Disk Manager; Migrate OS to SSD; Paragon Drive Copy; Partition Manager
CVE-2025-0286	hot	certcc	2025-03-03T16:25:25.767Z	CVE-2025-0286	"Various Paragon Software products contain an arbitrary kernel memory write vulnerability within biontdrv.sys that is caused by a failure to properly validate the length of user supplied data, which can allow an attacker to execute arbitrary code on the victim machine."	PARAGON SOFTWARE	Backup and Recovery; Disk Wiper; Drive Copy; Hard Disk Manager; Migrate OS to SSD; Partition Manager
CVE-2025-0287	hot	certcc	2025-03-03T16:25:08.481Z	CVE-2025-0287	"Various Paragon Software products contain a null pointer dereference vulnerability within biontdrv.sys that is caused by a lack of a valid MasterLrp structure in the input buffer, allowing an attacker to execute arbitrary code in the kernel, facilitating privilege escalation."	PARAGON SOFTWARE	Backup and Recovery; Disk Wiper; Drive Copy; Hard Disk Manager; Migrate OS to SSD; Partition Manager
CVE-2025-0288	hot	certcc	2025-03-03T16:24:54.853Z	CVE-2025-0288	"Various Paragon Software products contain an arbitrary kernel memory vulnerability within biontdrv.sys, facilitated by the memmove function, which does not validate or sanitize user controlled input, allowing an attacker the ability to write arbitrary kernel memory and perform privilege escalation."	PARAGON SOFTWARE	Backup and Recovery; Disk Wiper; Drive Copy; Hard Disk Manager; Migrate OS to SSD; Partition Manager
CVE-2025-0289	hot	certcc	2025-03-03T16:24:38.134Z	CVE-2025-0289	"Various Paragon Software products contain an insecure kernel resource access vulnerability facilitated by the driver not validating the MappedSystemVa pointer before passing it to HalReturnToFirmware, which can allows an attacker the ability to compromise the service."	PARAGON SOFTWARE	Backup and Recovery; Disk Wiper; Drive Copy; Hard Disk Manager; Migrate OS to SSD; Partition Manager
CVE-2025-0291	hot	Chrome	2025-01-08T18:42:28.608Z		Type Confusion in V8 in Google Chrome prior to 131.0.6778.264 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High)	GOOGLE	Chrome
CVE-2025-0309	hot	Netskope	2025-08-14T04:35:15.287Z	Netskope Client Local Elevation of Privileges	An insufficient validation on the server connection endpoint in Netskope Client allows local users to elevate privileges on the system. The insufficient validation allows Netskope Client to connect to any other server with Public Signed CA TLS certificates and send specially crafted responses to elevate privileges.	NETSKOPE	Netskope Client
CVE-2025-0320	hot	Citrix	2025-06-17T13:25:22.351Z	Citrix Secure Access - Local Privilege escalation allows a low-privileged user to gain SYSTEM privileges	Local Privilege escalation allows a low-privileged user to gain SYSTEM privileges in Citrix Secure Access Client for Windows	CITRIX	Secure Access Client for Windows
CVE-2025-0324	hot	Axis	2025-06-02T07:32:56.772Z		"The VAPIX Device Configuration framework allowed a privilege escalation, enabling a lower-privileged user to gain administrator privileges."	AXIS COMMUNICATIONS AB	AXIS OS
CVE-2025-0327	hot	schneider	2025-02-13T06:20:26.852Z		"CWE-269: Improper Privilege Management vulnerability exists for two services (of which one managing audit
trail data and the other acting as server managing client request) that could cause a loss of Confidentiality,
Integrity and Availability of engineering workstation when an attacker with standard privilege modifies the
executable path of the windows services. To be exploited, services need to be restarted."	SCHNEIDER ELECTRIC	EcoStruxure Process Expert; EcoStruxure Process Expert for AVEVA System Platform
CVE-2025-0355	hot	NEC	2025-01-15T07:23:39.481Z		"Missing Authentication for Critical Function vulnerability in NEC Corporation Aterm WG2600HS Ver.1.7.2 and earlier, WF1200CRS Ver.1.6.0 and earlier, WG1200CRS Ver.1.5.0 and earlier, GB1200PE Ver.1.3.0 and earlier, WG2600HP4 Ver.1.4.2 and earlier, WG2600HM4 Ver.1.4.2 and earlier, WG2600HS2 Ver.1.3.2 and earlier, WX3000HP Ver.2.4.2 and earlier and WX4200D5 Ver.1.2.4 and earlier allows a attacker to get a Wi-Fi password via the network."	NEC CORPORATION	GB1200PE; WF1200CR; WG1200CR; WG2600HM4; WG2600HP4; WG2600HS; WG2600HS2; WX3000HP; WX4200D5
CVE-2025-0356	hot	NEC	2025-01-15T07:24:25.831Z		NEC Corporation Aterm WX1500HP Ver.1.4.2 and earlier and WX3600HP Ver.1.5.3 and earlier allows a attacker to execute arbitrary OS commands via the network.	NEC CORPORATION	WX1500HP; WX3600HP
CVE-2025-0364	hot	VulnCheck	2025-02-04T17:51:18.472Z	BigAntSoft BigAnt Server Account Registration Bypass to File Upload RCE	"BigAntSoft BigAnt Server, up to and including version 5.6.06, is vulnerable to unauthenticated remote code execution via account registration. An unauthenticated remote attacker can create an administrative user through the default exposed SaaS registration mechanism. Once an administrator, the attacker can upload and execute arbitrary PHP code using the ""Cloud Storage Addin,"" leading to unauthenticated code execution."	BIGANTSOFT	BigAnt Server
CVE-2025-0373	hot	freebsd	2025-01-30T04:48:03.054Z	Buffer overflow in some filesystems via NFS	"On 64-bit systems, the implementation of VOP_VPTOFH() in the cd9660, tarfs and ext2fs filesystems overflows the destination FID buffer by 4 bytes, a stack buffer overflow.

A NFS server that exports a cd9660, tarfs, or ext2fs file system can be made to panic by mounting and accessing the export with an NFS client.  Further exploitation (e.g., bypassing file permission checking or remote kernel code execution) is potentially possible, though this has not been demonstrated.  In particular, release kernels are compiled with stack protection enabled, and some instances of the overflow are caught by this mechanism, causing a panic."	FREEBSD	FreeBSD
CVE-2025-0377	hot	HashiCorp	2025-01-21T15:23:53.104Z	HashiCorp go-slug Vulnerable to Zip Slip Attack	HashiCorp’s go-slug library is vulnerable to a zip-slip style attack when a non-existing user-provided path is extracted from the tar entry.	HASHICORP	Shared library
CVE-2025-0395	hot	glibc	2025-01-22T13:11:30.406Z		"When the assert() function in the GNU C Library versions 2.13 to 2.40 fails, it does not allocate enough space for the assertion failure message string and size information, which may lead to a buffer overflow if the message string size aligns to page size."	THE GNU C LIBRARY	glibc
CVE-2025-0411	hot	zdi	2025-01-25T04:28:24.270Z	7-Zip Mark-of-the-Web Bypass Vulnerability	"7-Zip Mark-of-the-Web Bypass Vulnerability. This vulnerability allows remote attackers to bypass the Mark-of-the-Web protection mechanism on affected installations of 7-Zip. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.

The specific flaw exists within the handling of archived files. When extracting files from a crafted archive that bears the Mark-of-the-Web, 7-Zip does not propagate the Mark-of-the-Web to the extracted files. An attacker can leverage this vulnerability to execute arbitrary code in the context of the current user. Was ZDI-CAN-25456."	7-ZIP	7-Zip
